Address,Start Period,End Period,Starting Balance (ETH),Ending Balance (ETH),Withdrawals (ETH),Consensus Rewards (ETH),Execution Rewards (ETH),Period Rewards (ETH)
"0xaed6...c0d9","2023-08-13 00:00:00 UTC","2023-08-13 23:59:59 UTC","36.04528449","36.04776994","0.00000000","0.00248545","0.00000000","0.00248545"
"0xaed6...c0d9","2023-08-14 00:00:00 UTC","2023-08-14 23:59:59 UTC","36.04778118","36.05026568","0.00000000","0.00248450","0.00000000","0.00248450"
"0xaed6...c0d9","2023-08-15 00:00:00 UTC","2023-08-15 23:59:59 UTC","36.05027686","36.05275318","0.00000000","0.00247631","0.00000000","0.00247631"
"0xaed6...c0d9","2023-08-16 00:00:00 UTC","2023-08-16 23:59:59 UTC","36.05276437","36.05524336","0.00000000","0.00247899","0.00000000","0.00247899"
"0xaed6...c0d9","2023-08-17 00:00:00 UTC","2023-08-17 23:59:59 UTC","36.05525455","36.05771907","0.00000000","0.00246451","0.00000000","0.00246451"
"0xaed6...c0d9","2023-08-18 00:00:00 UTC","2023-08-18 23:59:59 UTC","36.05773022","36.06020838","0.00000000","0.00247816","0.00000000","0.00247816"
"0xaed6...c0d9","2023-08-19 00:00:00 UTC","2023-08-19 23:59:59 UTC","36.06021955","36.06265698","0.00000000","0.00243742","0.00000000","0.00243742"
"0xaed6...c0d9","2023-08-20 00:00:00 UTC","2023-08-20 23:59:59 UTC","36.06266790","36.06514923","0.00000000","0.00248133","0.00000000","0.00248133"
"0xaed6...c0d9","2023-08-21 00:00:00 UTC","2023-08-21 23:59:59 UTC","36.06516037","36.06763255","0.00000000","0.00247219","0.00000000","0.00247219"
"0xaed6...c0d9","2023-08-22 00:00:00 UTC","2023-08-22 23:59:59 UTC","36.06764351","36.07011195","0.00000000","0.00246844","0.00000000","0.00246844"
"0xaed6...c0d9","2023-08-23 00:00:00 UTC","2023-08-23 23:59:59 UTC","36.07012303","36.07258095","0.00000000","0.00245792","0.00000000","0.00245792"
"0xaed6...c0d9","2023-08-24 00:00:00 UTC","2023-08-24 23:59:59 UTC","36.07259189","36.07504179","0.00000000","0.00244989","0.00000000","0.00244989"
"0xaed6...c0d9","2023-08-25 00:00:00 UTC","2023-08-25 23:59:59 UTC","36.07505281","36.07749052","0.00000000","0.00243770","0.00000000","0.00243770"
"0xaed6...c0d9","2023-08-26 00:00:00 UTC","2023-08-26 23:59:59 UTC","36.07750147","36.07990040","0.00000000","0.00239893","0.00000000","0.00239893"
"0xaed6...c0d9","2023-08-27 00:00:00 UTC","2023-08-27 23:59:59 UTC","36.07990855","36.08232698","0.00000000","0.00241843","0.00000000","0.00241843"
"0xaed6...c0d9","2023-08-28 00:00:00 UTC","2023-08-28 23:59:59 UTC","36.08233790","36.08475638","0.00000000","0.00241848","0.00000000","0.00241848"
"0xaed6...c0d9","2023-08-29 00:00:00 UTC","2023-08-29 23:59:59 UTC","36.08476726","36.08721007","0.00000000","0.00244281","0.00000000","0.00244281"
"0xaed6...c0d9","2023-08-30 00:00:00 UTC","2023-08-30 23:59:59 UTC","36.08722106","36.08965955","0.00000000","0.00243849","0.00000000","0.00243849"
"0xaed6...c0d9","2023-08-31 00:00:00 UTC","2023-08-31 23:59:59 UTC","36.08967056","36.09210914","0.00000000","0.00243859","0.00000000","0.00243859"
